article_id,article_has_bias,sentence_text,sentence_has_bias
hpo_012,1,I'm endorsing Rick Perry because we need a tough-on-crime president who will champion and fund full-time border security operations from Brownsville to San Diego.,0
hpo_012,1,"Governor Perry has a superior border security record and plan to make our border and our nation safer.""",1
hpo_012,1,"Perry said in a statement that if elected president, he would ""secure the border within a year."" As Texas governor, he directed funds to enforcement along the border and requested more National Guard troops from President Barack Obama.",0
hpo_012,1,"""Sheriff Arpaio knows the struggle border states face as Washington politicians and bureaucrats fail time and again to properly secure our nation's southern boundary with Mexico,"" Perry said in a statement.",0
hpo_012,1,"""I am honored to have Sheriff Arpaio's support for my presidential campaign and our shared goals of fighting border crime with more personnel, border fencing and surveillance.",1
hpo_012,1,"A secure border is vital to protecting America's national security, public safety and jobs.",0
hpo_012,1,"As president, I will secure the border within a year putting thousands more federal boots on the ground, strategic fencing and aerial resources to fight border crime and make our states and nation safer.""",0
hpo_012,1,"Arpaio endorsed Mitt Romney in 2008, choosing him over eventual nominee and fellow Arizonan John McCain.",0
hpo_012,1,He held a joint press conference with Herman Cain in October after the two met to discuss immigration enforcement.,0
nyt_012,1,"AMHERST, N.H. — Gov.",0
nyt_012,1,Rick Perry of Texas on Tuesday said he would back a federal policy “to detain and to deport every illegal alien that we apprehend.”,0
nyt_012,1,"Mr. Perry, in his most expansive comments about illegal immigration since last week’s Republican presidential debate, was not suggesting any rounding up of illegal immigrants, an aide later made clear, but calling for all people arrested or detained — and later found to be undocumented — to be expelled from the country after an expedited hearing.",1
nyt_012,1,"The candidate sought to draw a contrast with the Obama administration, which he criticized as having a “catch-and-release” policy that allows some nonviolent illegal immigrants to be released back into the general public.",0
nyt_012,1,"It’s a “horrific policy,” Mr. Perry said.",0
nyt_012,1,Backers of the policy say it allows officials to focus resources on deporting illegal immigrants who have been convicted of serious crimes or who are a threat to the public safety or the national interest.,0
nyt_012,1,"With a little more than a month to go before the New Hampshire primary, the Texas governor is trying to shore up his credentials on immigration: On Tuesday he won an endorsement from one of the nation’s most outspoken and controversial public officials on that issue: Sheriff Joe Arpaio of Maricopa County, Ariz., who unabashedly calls himself the “toughest sheriff” in the country.",1
nyt_012,1,"Appearing at Joey’s Diner here, in the southern end of the state, Mr. Arpaio, who had also been courted by Representative Michele Bachmann and Herman Cain, praised what he called Mr. Perry’s efforts to interdict illegal crossings by sending Texas Rangers and other state law enforcement to the Texas border with Mexico.",0
nyt_012,1,"“He doesn’t just talk about it; he does something about it,” Mr. Arpaio said.",0
nyt_012,1,Mr. Perry was widely criticized within his own party for backing a state plan that gives some children of illegal immigrants the same lower-cost in-state college tuition that is enjoyed by American citizens who attend the state’s public universities and who have been Texas residents at least three years.,0
nyt_012,1,At one point he suggested that those who opposed his position were heartless.,1
nyt_012,1,"On Tuesday he repeated his apology for that comment, calling it “very inappropriate,” his latest effort to try to win back some Republican primary voters who abandoned him as rivals sought to paint him as too soft on illegal immigration.",1
nyt_012,1,"But it remains to be seen how much an endorsement from Sheriff Arpaio will help him in this state, where Mr. Perry is polling far behind the leader, Mitt Romney.",0
nyt_012,1,"According to one recent poll, immigration was cited by only 4 percent of likely Republican voters as the most important issue.",0
nyt_012,1,Mr. Arpaio is also a polarizing figure.,0
nyt_012,1,"Last year, the Justice Department filed a lawsuit against the sheriff for not cooperating with an investigation into whether the Maricopa County Sheriff’s Department is systematically violating the rights of Hispanics.",1
nyt_012,1,"It was the first time in a generation, according to officials, that the federal government has filed suit to force a law enforcement agency to cooperate with such an investigation.",1
nyt_012,1,The sheriff has called the Justice Department’s action an attempt to intimidate him and he has said he does not engage in racial profiling.,0
nyt_012,1,"Mr. Arpaio, who gained wide notice for forcing inmates to wear pink underwear and housing them in tents, is popular in his state, where he has repeatedly won re-election by a sizable margin.",1
nyt_012,1,"Even so, there are signs that the state’s aggressive immigration policies have begun to turn off some: Earlier this month a longtime Arpaio ally, Arizona State Sen.",0
nyt_012,1,"Russell Pearce, was defeated in a recall election by a more moderate Republican.",0
nyt_012,1,Mr. Pearce had pushed through a controversial law last year that would have turned police officers throughout the state into de facto immigration agents.,0
nyt_012,1,"The Justice Department is fighting the law, which has not taken effect yet.",0
nyt_012,1,"On Tuesday, Mr. Perry signaled that he would not support the continuation of that lawsuit if he were elected president, saying that the federal government should not “be suing states for making decisions that they think” are in the best interests of their citizens.",0
nyt_013,1,WASHINGTON — The Supreme Court appeared closely divided on Tuesday during arguments over the theory put forth by the plaintiffs in an enormous sex discrimination class-action case against Wal-Mart.,0
nyt_013,1,Even some justices who seemed sympathetic to the plaintiffs expressed qualms about how to administer a lawsuit involving as many as 1.5 million women seeking back pay that could amount to billions of dollars.,1
nyt_013,1,Others appeared worried about the consequences for other businesses of a ruling that would allow the case against Wal-Mart to go forward.,0
nyt_013,1,"The mere certification of a class-action suit can prompt defendants to settle in light of the sums at stake, and the justices struggled to find a way to distinguish between gaps in pay that might have benign explanations and those caused by unlawful discrimination.",0
nyt_013,1,The court of Chief Justice John G.,0
nyt_013,1,Roberts Jr. has recently issued a series of rulings in favor of plaintiffs suing for employment discrimination that cut against the court’s pro-business reputation.,0
nyt_013,1,The Wal-Mart case dwarfs those rulings in importance.,0
nyt_013,1,"It is the largest employment discrimination class action in history, and the court’s decision, expected by June, will probably be its most important business ruling this term.",0
nyt_013,1,"The issue before the justices at Tuesday’s arguments was not whether Wal-Mart, the country’s largest retailer and biggest private employer, discriminated against women who worked there.",0
