article_id,article_bias,text,discourse_role,prev_discourse_role,next_discourse_role,has_bias,annotations
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""Given the struggle of African Americans, given the struggle of women, given the struggle of others to create a more perfect document, to hear that those elements of the Constitution that have been dedacted (sic) by amendment are no less serious, no less part of our ongoing struggle to improve the country and our desire to continue to improve the Constitution, many of us don't want that to be lost upon the reading of our sacred document,"" he said.",Main,Distant_Evaluation,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,Rep.,Speech,Main,Main,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"Jay Inslee, D-Wash., commented that the original document has been changed through amendment, leaving the the reader to interpret the operative language.",Main,Speech,Main,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""I think it would be helpful to the members if you would explain to us how the determinations of what to read has been made or not made so that we all be on the same page as to congressional intent,"" he said to Rep.",Main,Main,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"Bob Goodlatte, R-Va., who presided over the reading.",Speech,Main,Main,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,Rep.,Main,Speech,Cause_General,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"Elijah Cummings, D-Md., questioned the reading of the ""amended"" Constitution.",Cause_General,Main,Distant_Evaluation,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""To not read the full document, including all the text that was later amended, is to fail to acknowledge the struggle our nation has constantly fought, within and without, to 'keep' our Republic,"" he said in a written statement.",Distant_Evaluation,Cause_General,Distant_Evaluation,True,"[{'txt': 'fail', 'bias': 'lex', 'polarity': 'neg', 'target': 'Republican_Lawmakers', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Democratic_Lawmakers', 'id': 'p14'}, {'txt': 'fail', 'bias': 'lex', 'polarity': 'neg', 'target': 'Republican_Lawmakers', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Democratic_Lawmakers', 'id': 'p16'}]"
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""It is a failure to show Americans that while we seek a more perfect union, we do so from imperfect beginnings, through an imperfect history, with an imperfect government created by an imperfect document,"" he added.",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': '""It is a failure to show Americans that while we seek a more perfect union, we do so from imperfect beginnings, through an imperfect history, with an imperfect government created by an imperfect document,""', 'bias': 'inf', 'polarity': 'neg', 'target': 'U.S._Congress', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'Democratic_Lawmakers', 'id': 'p15'}]"
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""We fail to show the American people that imperfection is not to be feared and that our ability to constantly improve on what the Founders gave us is a blessing, not a reason for divisiveness.""",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"Other lawmakers decried the exercise altogether, saying the Constitution is a living document that shouldn't be followed to the letter.",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""They are reading it like a sacred text,"" Rep.",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': '""They are reading it like a sacred text,""', 'bias': 'inf', 'polarity': 'neg', 'target': 'Republican_Lawmakers', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Democratic_Lawmakers', 'id': 'p18'}]"
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"Jerrold Nadler, D-N.Y., the former chairman of the House Judiciary subcommittee on the Constitution, Civil Rights and Civil Liberties, told The Washington Post.",Distant_Evaluation,Distant_Evaluation,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"Nadler derided what he called the ""ritualistic reading"" as ""total nonsense"" and ""propaganda"" intended to give Republicans claim to the document.",Speech,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': 'Nadler derided what he called the ""ritualistic reading"" as ""total nonsense"" and ""propaganda"" intended to give Republicans claim to the document.', 'bias': 'inf', 'polarity': 'neg', 'target': 'Republican_Lawmakers', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p19'}]"
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"He argued that the Founders were not ""demigods"" and that the document's needs for amendments to abolish slavery and other injustices showed it was ""highly imperfect.""",Distant_Evaluation,Speech,Distant_Evaluation,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""You are not supposed to worship your Constitution,"" he told the newspaper.",Distant_Evaluation,Distant_Evaluation,Speech,True,"[{'txt': '""You are not supposed to worship your Constitution,""', 'bias': 'inf', 'polarity': 'neg', 'target': 'Republican_Lawmakers', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_neutral', 'id': 'p21'}]"
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""You are supposed to govern your government by it.""",Speech,Distant_Evaluation,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"But for all those who described the exercise as political waste -- including Vanity Fair magazine, which estimated it as costing more than $1 million -- supporters noted that it was an historic moment -- the first time the U.S. Constitution had been read on the U.S. House floor.",Speech,Speech,Distant_Evaluation,True,"[{'txt': 'which estimated it as costing more than $1 million', 'bias': 'inf', 'polarity': 'neg', 'target': 'Republican_Lawmakers', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p23'}]"
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""I think that this is a very symbolic showing to the American people and reminder to the members of congress that we are a government of laws not of men and that this Constitution is the foundation for all of our laws,"" Goodlatte said.",Distant_Evaluation,Speech,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,And backers said that it wouldn't hurt to try to live by the aspirations of the Founding Fathers.,Speech,Distant_Evaluation,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""I don't think the Constitution is propaganda.",Speech,Speech,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"I think it's a valuable exercise and an important moment in this Congress for us to read the Constitution,"" said Rep.",Speech,Speech,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"Steve Israel, D-N.Y. ""But I do think that you can't just read it like a speech and then leave skid marks on it in your legislative record.""",Speech,Speech,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"Historian Alan Brinkley of Columbia University told Fox News the reading may be ""a bit of theater,"" but it is ""not insignificant given that many Republicans have decided -- implausibly, in my opinion -- that the Constitution is the vehicle that can reduce the size of government.""",Speech,Speech,Distant_Evaluation,True,"[{'txt': '""not insignificant given that many Republicans have decided -- implausibly, in my opinion -- that the Constitution is the vehicle that can reduce the size of government.""', 'bias': 'inf', 'polarity': 'neg', 'target': 'Republican_Lawmakers', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_neutral', 'id': 'p29'}, {'txt': '""a bit of theater,""', 'bias': 'inf', 'polarity': 'neg', 'target': 'Republican_Lawmakers', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_neutral', 'id': 'p29'}]"
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,But Roger Pilon of the Cato Institute said Congress needs to re-read the Constitution to be reminded how out of control government has become.,Distant_Evaluation,Speech,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""Today the Congress regulates our lives and redistributes our wealth in ways that would shock the Founders,"" he said.",Speech,Distant_Evaluation,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""The Constitution, they wrote that to ensure limited government and they meant for most of us to live our lives free from government, in the private sector, planning and living our own lives, not as dependents on government goods and services.""",Speech,Speech,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,Pilon added that the Founders never intended for the Constitution to be viewed as fluid advice.,Speech,Speech,Distant_Evaluation,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""When liberals tell today that the Constitution is essentially a blank slate to be filled by transient majorities, nothing could be further from the truth.",Distant_Evaluation,Speech,Distant_Evaluation,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"If that were so, it would never have been ratified in the first place,"" he said.",Distant_Evaluation,Distant_Evaluation,Speech,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"As the Constitution was being read inside the lower chamber, Nadler and others gathered outside the Capitol to push for passage of the Equal Rights Amendment, a perennial effort to update the document with a statement on women.",Speech,Distant_Evaluation,Cause_General,False,[]
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"""John Boehner and his cronies are holding up the U.S. Constitution as a sacred, perfect document.",Cause_General,Speech,Speech,True,"[{'txt': 'cronies', 'bias': 'lex', 'polarity': 'neg', 'target': 'Republican_Lawmakers', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'other_anti', 'id': 'p37'}]"
4d1963de-dcbe-4c3e-bc73-a520ee40dcf5,center,"But we know the Constitution is far from perfect because it does not guarantee women's equality,"" NOW President Terry O'Neill said in a statement.",Speech,Cause_General,NONE,False,[]
4ed618f7-7991-4588-aba4-eb4f8da647c0,liberal,WASHINGTON — Representative Anthony D.,Distant_Evaluation,NONE,Main,False,[]
4ed618f7-7991-4588-aba4-eb4f8da647c0,liberal,"Weiner, trying to put to rest a bizarre episode that is overshadowing his role as liberal pugilist and threatening his dream of becoming New York’s mayor, emphatically denied on Wednesday that he had sent a suggestive photograph to a woman in Washington State but said he could not be sure that he is not the person in the image.",Main,Distant_Evaluation,Speech,True,"[{'txt': 'trying to put to rest a bizarre episode that is overshadowing his role as liberal pugilist and threatening his dream of becoming New York’s mayor', 'bias': 'inf', 'polarity': 'neg', 'target': 'Anthony_Weiner', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p0'}]"
4ed618f7-7991-4588-aba4-eb4f8da647c0,liberal,"“This was essentially a hacked account that had a gag photo sent out on it,” Mr. Weiner, a Democrat, said during an interview in his office here.",Speech,Main,Speech,False,[]
4ed618f7-7991-4588-aba4-eb4f8da647c0,liberal,“I can’t say with certainty very much about where the photograph came from.”,Speech,Speech,Distant_Evaluation,False,[]
4ed618f7-7991-4588-aba4-eb4f8da647c0,liberal,"On Tuesday, Mr. Weiner presided over two testy news briefings at which he had dodged a variety of questions.",Distant_Evaluation,Speech,Cause_General,True,"[{'txt': 'On Tuesday, Mr. Weiner presided over two testy news briefings at which he had dodged a variety of questions.', 'bias': 'inf', 'polarity': 'neg', 'target': 'Anthony_Weiner', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p3'}, {'txt': 'testy', 'bias': 'lex', 'polarity': 'neg', 'target': 'Anthony_Weiner', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p3'}]"
4ed618f7-7991-4588-aba4-eb4f8da647c0,liberal,"On Wednesday, he adopted a strikingly different approach, sitting patiently for a series of interviews at which he insisted he had done nothing wrong and marveled at what he said on MSNBC was the “Alice in Wonderland world” in which a wayward Twitter message had become the talk of the town.",Cause_General,Distant_Evaluation,Cause_General,True,"[{'txt': 'strikingly different', 'bias': 'lex', 'polarity': 'neg', 'target': 'Anthony_Weiner', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p4'}]"
4ed618f7-7991-4588-aba4-eb4f8da647c0,liberal,"Mr. Weiner, one of Congress’s most enthusiastic users of social media to engage with constituents and supporters, said he believed his Twitter account, or a related photo-sharing site, had been infiltrated by a hacker or a prankster, who had then sent the offending photo out late Friday.",Cause_General,Cause_General,Speech,False,[]
